LOCATION Orders Convicted Dark Web Narcotrafficker to Forfeit MONEY in ASSET,1
LOCATION ORGANIZATION Accepts Property Taxes in ASSET,1
LOCATION ORGANIZATION are Mining ASSET,0
LOCATION ORGANIZATION Believes ASSET Poses Major Threat to Rupee,-1
LOCATION ORGANIZATION Delays Decision on ASSET ETF ,-1
LOCATION ORGANIZATION Delays Its Decision,-1
LOCATION ORGANIZATION Funded with ASSET Donations,1
LOCATION ORGANIZATION Launches New ASSET,1
LOCATION ORGANIZATION PERSON More Interested in ASSET,1
LOCATION ORGANIZATION Rebuffs ORGANIZATION Blanket Ban On Crypto Accounts,1
LOCATION ORGANIZATION Rules Against One-Size-Fits-All ASSET Ban by ORANIZATION,1
LOCATION ORGANIZATION Set to Accept ASSET for Property Tax Payments,1
LOCATION ORGANIZATION Suspends Verdict ,-1
LOCATION owns most ASSET,0
LOCATION Parliament Approves,0
LOCATION PERSON Ordered to Forfeit MONEY in ASSET ,1
LOCATION PERSON regulators aim to phase out ASSET mining ,-1
LOCATION PERSON Rules Drug Dealer Must Hand Over MONEY in ASSET,1
LOCATION PERSON Sentences ASSET Trader To AMOUNT Years In Prison ,-1
LOCATION PERSON Show More Interest in ASSET,1
LOCATION Plan to Ban ASSET Mining Will Work Wonders,-1
LOCATION Police Detains PERSON for Stealing MONEY in ASSET,1
LOCATION Proposed Ban on ASSET Mining Could Kill ORGANIZATION,-1
LOCATION Quietly Removes All ASSET,-1
LOCATION quietly removes mentions of ASSET,-1
LOCATION Regulator Proposes New Rules for ASSET,0
LOCATION Regulators Receive Ideas From Actual ASSET PERSON on How to Regulate the Market,0
LOCATION securities regulators propose regulatory framework for ASSET platforms,1
LOCATION Seizes MONEY ASSET Holdings in Reportedly Largest Ever Forfeiture,1
LOCATION Sets New Requirements for ASSET Futures Trading,0
LOCATION Set to Become a Blockchain Hub after Brexit,0
LOCATION Slaps 'Unlicensed' ASSET Trader with AMOUNT Jail Term,-1
LOCATION’s Proposed ASSET Laws Create New Barriers,-1
LOCATION TIME Hearing Could Lift ASSET Ban Allow Crypto Exchanges Access to Financial Services,1
LOCATION To Accept ASSET ,1
LOCATION To Accept ASSET Payments For Property Taxes,1
LOCATION to Implement Blockchain Payment System,1
Long Time ASSET Investors Caution of Potential ASSET Price Plunge if Historical Data Has Its Say So,-1
Look at the History of Credit Cards for the Future of ASSET,0
Look for AMOUNT,0
Luxury Hotel in LOCATION Ready to Accept ASSET From PERSON,1
Macro Factors Setting Stage For ASSET Rally,1
Mafias in LOCATION Use ASSET & Cryptos for Money Laundering,-1
Mainstream Media Back Bashing ASSET the Moment Markets Move,0
Major Coins See Mixed Signals,0
Major cryptocurrencies are soaring after ASSET made its first big jump in months,0
Making AMOUNT in Commodities,0
Markets Begin Recovery,1
Massive Bull ASSET Incoming,0
Massive Bull-Run of ASSET will occur if LOCATION,1
Massive Pump Are Possible Soon,1
Maximum Attainable Price is MONEY AMOUNT,-1
Mineable ASSET Are Far More Valuable ,1
Mining ASSET Set To Transform To Renewable Energy,0
Model Puts ASSET Price At MONEY AMOUNT,1
MONEY Value for AMOUNT% Profit Prepare Your Money Traders,1
MONEY ASSET Price Is Expected When and How Should It Happen,0
MONEY AMOUNT AMOUNT Alliance on the Cards,1
MONEY AMOUNT AMOUNT Worth of ASSET (ASSET) Has Been Found,1
MONEY AMOUNT ASSET Price Is a Very Likely Scenario AMOUNT ,0
MONEY AMOUNT Wealth Transfer Heading to ASSET,1
MONEY ASSET Price Level Expected ,0
MONEY ASSET Value Is Possible,0
MONEY worth ASSET Ponzi scheme accused gets interim bail,0
More than buzz at the LOCATION,1
Most ASSET trading could be fake,-1
Most Secure ASSET Debit Cards to Try,1
Most Undervalued ASSET with Potential,0
My First Week With COMPANY,0
Mysterious ASSET Buyer Sends ASSET Soaring,1
Mysterious ASSET Spike To MONEY AMOUNT AMOUNT ,1
Mystery ASSET buyer causes huge spike in price,1
Mystery buyer sends ASSET prices surging AMOUNT percent,1
Native ASSET EXCHANGE Tokens are Dominating,1
Need a ASSET Booster,1
New ASSET App,1
New ASSET Apps ,1
New ASSET ASSET trading pairs announced,1
New ASSET Bull Run Will Come from Where No-One Expects ,1
New ASSET Is AMOUNT X Faster Than Previous,1
New ASSET Lightning App,1
New ASSET regulations under consideration in LOCATION,0
New ASSET Trading Scam,-1
New ASSET Wallet Service,1
New Chart Places ASSET At MONEY AMOUNT USD,1
NEW Explore ASSET Cash on Blockchain Explorer,0
New Features in the ASSET app,1
New Market AMOUNT Wide Correction Takes MONEY AMOUNT,-1
New Regulations for LOCATION EXCHANGE Are in the Works,0
New Regulators for LOCATION Exchanges Are in the Works,0
Next-gen ASSET trading platform offers new PERSON AMOUNT ASSET coins,1
No ASSET Didn't Surge,-1
ASSET Provider launching ASSET tracking, 	1
ASSET steps into the ASSET space aims to become a global trusted brand, 1
ASSET Price Tries to Recoup Losses as Traders Hope for a big Bounce,	-1
ASSET Price Isn't Quite Making the Cut, 	-1
Privacy service for ASSET transactions will no longer serve LOCATON customers ,	-1
WEB Suspends Services To LOCATION-Based Users	,-1
After ORGANIZATION Outlook ASSET can now be sent via Gmail using a simple Chrome extension,	1
ASSET and ASSET Bear tightens grasp over crypto-verse,	-1
ASSET and ASSET Bulls lead resistance against market correction ,	0
ASSET and ASSET  Bull's presence strengthens market,	1
ASSET and ASSET  Prices stagnate as bears rule market once again,	-1
ASSET and ASSET Whales Move Nearly  MONEY  Is a Big Price Movement on Its Way,	0
ASSET Army Attacks ORGANIZATION ASSET Waiting to Sell AMOUNT ASSET When Price Skyrockets,	-1
ASSET army provides support to scammed user,	1
ASSET-Based  Debutes on the LOCATION Stock EXCHANGE TIME,	1
EXCHANGE  adds ASSET after Bitrue listing,	1
ASSET Price Prediction and Analysis,	0
ASSET Chosen as Base Pair for AMOUNT Coins by LOCATION EXCHANGE,	1
ASSET Climbs AMOUNT% In Bullish Trade,	1
ASSET Climbs AMOUNT% In Rally,	1
ASSET Climbs AMOUNT% In Bullish Trade,	1
ASSET Community Wonders if LOCATION  MONEY Payment Firm ORGANIZATION Could Partner with ASSET,	1
ASSET Investors Author a Message to ORGANIZATION Requesting ASSET Micropayments Acceptance,	1
ASSET EXCHANGE-Traded Product Goes Live on LOCATION SIX EXCHANGE,	1
ASSET Falls After Several Weeks of Stability in the Market as ASSET Widens Market Cap Gap Lead,	0
PERSON ASSET Capital Receives  MONEY Investment Surpasses  MONEY Target,	0
ASSET Investors Being Targeted by FUD-Spreading Bots on ORGANIZATION	,-1
ASSET is being challenged by ORGANIZATION ,	-1
ASSET Is Now Supported by EXCHANGE Trust Wallet,	1
I would rather own ASSET and other cryptos,	0
ASSET Ledger gets new interface software with the launch of ASSET,	1
ASSET Ledger Reaches Important Milestone Surpassing AMOUNT Accounts,	1
ASSET Labs Set to Launch New ASSET Payments App,	1
ASSET market is manipulated and manipulators fix the support says prominent trader,	-1
ASSET Payments Hit Gmail ASSET Transactions Surge and ASSET Tesla Giveaway Morphs Into ASSET Fiasco,	0
ASSET Looks Set For a Swift Bullish Rally,	1
ASSET Price Analysis in TIME,	0
ASSET Holds MONEY Level Targets  MONEY, 	1
ASSET Rises to Break Up the  MONEY,	1
ASSET Targets  MONEY, 	1
ASSET Price Analysis - ASSET Up Again,	1
ASSET Price Begins Reversing Course as Pressure Intensifies,	-1
ASSET Price Comes Under Pressure but Losses Appear Small,	-1
ASSET Price Continues Slow Decline as Market Manipulation Rumors Persist,	-1
ASSET Price Crashes After EXCHANGE Listing News Long-Term Prediction Still Positive,	1
ASSET Price Looks Bound to Drop Below  MONEY as Bears Will not Relent,	-1
ASSET Price Maintains the Status Quo as Market Remains Undecisive,	1
ASSET Price Moves Closer to MONEY  yet ASSET/ASSET Remains Under Pressure,	0
ASSET Price Moves up as Gains Over ASSET Offer Relief for Traders,	1
ASSET Price Predicted to Stay in a MONEY Channel  What Needs to Happen for Coin to Rally,	0
ASSET Value for AMOUNT Profit,	1
MONEY ASSET Price Is Expected,	0
Can ASSET Finally Rise,	0
ASSET Value Forecast,	0
Will ASSET Break MONEY Resistance,	0
ASSET Price Spikes as ASSET Token Remains the Only Top ASSET in the Green,	1
ASSET Price Stays Green in Red Market Late to the Party or Another Reason for Price Spike,	0
ASSET Price Tries to Move up ,	1
ASSET Price Turns Slightly Bullish ,	1
ASSET receives another boost as LOCATION ASSET EXCHANGE adds coin to its roster,	1
ASSET Resistance Gets Tested Bearish Prediction Could See It Slip Even Further with  MONEY Possible,	-1
ASSET spikes by AMOUNT% as ASSET go live on LOCATION Growth Market,	1
ASSET Swells AMOUNT% in a Sharp Recovery as ASSET Take Off,	1
Why Did EXCHANGE Choose ASSET Over ASSET,	0
ASSET to be added as base pair for AMOUNT+ trading pairs on CoinField's test net,	1
ASSET tops ASSET Ratings as ASSET emerges the winner in terms of daily transactions and transaction volume,	1
ASSET tops ASSET Ratings Tezos pumps by AMOUNT and more,	1
Bear crunch continues as ASSET immediate support falls again,	-1
ASSET price stagnates as market reports non-existent momentum, 	0
Will ASSET Grow By AMOUNT,	0
ASSET content with sideways movement as market remains undecided,	0
Protocol Tested on ASSET Mainnet Shows AMOUNT% Block Compression,	0
ORGANIZATION Continue Mainstream Progression Towards ASSET,	1
LOCATION-backed ASSET EXCHANGE Set To Launch In TIME,	1
LOCATION Enters ASSET Despite Bear Market Plans TIME Launch of ASSET EXCHANGE,	0
LOCATION Expands Towards ASSET Industry Planning for an EXCHANGE in TIME,	1
jumps the ASSET bandwagon,	1
LOCATION-Backed Hedge Fund Invests in ASSET Broker That Deals with ASSET and Other Cryptocurrencies,	1
Yes ASSET Whales Are In a MONEY Buy Order is Just the Beginning,	1
You Can Now Buy An Entire ICO Project for  MONEY on ORGANIZATION,	1
You Can Now Donate to the Top Project in AMOUNT Different Cryptocurrencies,	1
You can now make Payments through ORGANIZATION Outlook thanks to ASSET,	1
You can now play scratchcards with ASSET thanks to the Lightning Network,	1
You Can Pay Taxes in ASSET in This Small LOCATION Town,	1
You'll need a account to use ORGANIZATION new ASSET ATM,	0
Your AMOUNT Step Beginner's Guide to Buying Dash,	0
WEB Opens Their First ASSET ATM Locations,	1
Your Toolkit to Buy ASSET Online,	1
You Think ASSET Is Better Than Visa,	-1
ORGANIZATION Reportedly Runs Malicious Ad for ASSET Wallet Electrum by Accident,	-1
ASSET Gets A Positive Push In Price With The New ASSET,	1
ASSET and ASSET Shift Gears Further Gains Possible,	1
ASSET  Launches Light Reference Wallet for Devs to Spot Bugs,	1
ASSET Had Biggest One-Year Increase in Circulating Supply,	0
Battling to Overcome Critical AMOUNT SMA Resistance,	0
First EXCHANGE to Add Lightning Payments for All Users,	1
EXCHNAGE enables users to make ASSET Lightning Network payments,	1
EXCHANGE Integrates ASSET Lightning Payments on Its Mobile App,	1
EXCHANGE App Enables Use of ASSET For ASSET Payments at Retail Stores,	1
ASSET Announces the Beneficiaries of the Third Wave of Grants AMOUNT Projects This Round,	1
ASSET moved up AMOUNT% in less than AMOUNT TIME,	1
ASSET Crypto Stocks Resurface as ASSET Extends Recent Gains,	1
COMPANY sovereign wealth fund bought ASSET,1
ASSET price dives to AMOUNT,-1
COMPANY secures banking acces: massive growth ahead,1
LOCATION becomes first nation to comprehensively regulate ASSET,-1
COMPANY up to help US millennials invest in ASSET,1
ASSET appears to violate COMPANY crypto listing framework,-1
Here's why ASSET pump rally could fizzle soon,-1
ASSET surged AMOUNT after listing on COMPANY blockchain wallet,1
LOCATION court sets deadline fot goverment to regulate crypro,-1
ASSET price crawls past AMOUNT but you shouldn't trust this dalse recovery,-1
Major ASSET COMPANY turn blind eye to wash trading,-1
COMPANY returns stolen ASSET to COMPANY from hack,1
COMPANY will feature full ERC20 support in crypto wallet,1
PERSON remains clueless about ASSET,-1
ASSET is delusional,-1
ASSET mining giant COMPANY launches new chip hints at new miners,1
ASSET price plunges AMOUNT: factors behind big crypto market dump,-1
Embezzlement AMOUNT loss bankrupts COMPANY,-1
Crypto bloodbath sees AMOUNT ASSET wipeout within minutes,-1
LOCATION to regulate crypto while launching its own cryptocurrency,-1
ASSET spikes AMOUNT in TIME factors behind crypto's spectacular rally,1
ASSET could help avoid financial chaos and LOCATION ruin,1
ASSET spikes AMOUNT in TIME analyst says market turning bullish,1
ASSET market cap hits AMOUNT,1
ASSET price rips past AMOUNT,1
AMOUNT: COMPANY sets massive ASSET price target,1
COMPANY fund unveils new ways to value ASSET,1
LOCATION admits stock exchange official,1
AMOUNT COMPANY endowment might deepen its crypto stake,1
COMPANY digs into failed crypto echange COMPANY AMOUNT loss,-1
ASSET price plunge to AMOUNT expected say traders; retreat is a blessing for crypto,-1
Brutal ASSET winter is great for crypto industry,1
ASSET Fees Greatly Depend on Your Time Zone,0
ASSET Fees Lower,1
(ASSET) fell AMOUNT %,-1
(ASSET) fell by AMOUNT % ,-1
(ASSET) fell down AMOUNT%,-1
(ASSET) fell in value over AMOUNT% ,-1
ASSET Finally Joins ASSET Season TIME With Daily AMOUNT% Gains,1
ASSET Finally To Get Along With ASSET,1
ASSET Finds Stability Above AMOUNT,1
ASSET Firing Higher,1
ASSET Flirts With Key Resistance Amid Sell AMOUNT off ,-1
ASSET Flirts With MONEY,0
ASSET Following A Significant Uptrend Towards MONEY,1
ASSET for AMOUNT Surge,1
ASSET forks post astronomical TIME gains,-1
ASSET for Mass Adoption Event,1
ASSET Foundation Addresses Recent Hacking Controversy,-1
ASSET Foundation Committed To Growth,0
ASSET Foundation supports LEDGER venture builders to foster human centric DLT solutions,1
ASSET Foundation to Educate,1
ASSET Foundation Updates Community and Media on Previous Statement Regarding Its Assumed Bankruptcy,-1
ASSET Fraudster Duped Italian Investors out of MONEY,-1
ASSET Fraudster Indicted,-1
ASSET Friendly COMPANY,1
ASSET from Space,1
ASSET Further upside,1
ASSET future remains bearish despite bullish activity in the short-term,0
ASSET Futures Hits Record AMOUNT-TIME Volume,1
ASSET Futures PERSON Reveals Why Regulators Hate Crypto,0
ASSET Futures See AMOUNT Increase in Weekly Volume,1
ASSET Futures Trading Levels to Watch Out For,0
ASSET Futures Volume Is More Significant Than You Think,1
ASSET Generates Up To AMOUNT % Profit,1
ASSET Gets A Positive Push In Price,1
ASSET Gets Away From The MONEY Area Following Break-Down Of The Mid-term Ascending Trendline,-1
ASSET Gets Full Ledger Nano Hardware Wallet Support ,1
ASSET Gets Over AMOUNT New Trading Pairs on LOCATION EXCHANGE ,1
ASSET Get Thumbs Up from LOCATION,1
ASSET - Getting Started,0
ASSET Giant Bitmain Comes Out Of The Closet,1
ASSET Giveaway Scams Are Flourishing On Twitter,-1
ASSET goes live,1
ASSET Goes Mainstream As Miss Universe Receives Lightning Torch,1
ASSET Grinding Higher Above MONEY,1
ASSET Grows Above MONEY,1
ASSET Grows as Major Oil Futures Show Mixed Movements,1
ASSET Grows More than AMOUNT % ,1
ASSET Growth Signals Renewed Crypto Optimism,1
ASSET Halving Expected by TIME,1
ASSET Halving is Attractive,1
ASSET has a bull breakthrough reaching over MONEY,1
ASSET has a chance of DOUBLING its price overnight ,0
ASSET Has a Massive MONEY Sell Order,-1
ASSET has bottomed,-1
ASSET has clear path for rapid growth as hash-rate reache TIME high ,1
ASSET Has Climbed More Than AMOUNT This TIME,1
ASSET HASH RATE DROPS AMOUNT,-1
ASSET Hash Rate Growth Pushes ASSET over MONEY,1
ASSET Hater PERSON Slams ORGANIZATION ASSET,-1
ASSET heist,0
ASSET Hit by AMOUNT % Blockchain Network Attack ,-1
ASSET Hits Fresh TIME High,1
ASSET hits fresh TIME high as sudden rally shows staying power,1
ASSET Hits Highest Price Yet in AMOUNT ,1
ASSET Hits MONEY,1
ASSET holding above MONEY,1
ASSET - Holding On To TIME Gains,1
ASSET Holds Above MONEY,1
ASSET Holds MONEY,0
ASSET Holds  MONEY Level Targets  MONEY,1
ASSET Holds Recent Gains Near MONEY,1
ASSET Honored at the ,1
ASSET Horror Story A ASSET Price Drop to MONEY,-1
ASSET HOUR Volume Tops AMOUNT,1
ASSET Hovers Over MONEY,1
ASSET) increased by AMOUNT % in AMOUNT hours,1
ASSET increased in value over AMOUNT% ,1
ASSET Indicator Flashes Warning,0
PERSON ASSET Capital Receives  MONEY Investment Surpasses  MONEY Target,1
ASSET Integrates with ASSET,1
ASSET Integrates with ASSET and ASSET,1
ASSET In The Rise Again,1
ASSET In TIME Best Value ,1
ASSET Introduces Geo-Tag Transactions,1
ASSET Investors Being Targeted by FUD-Spreading Bots on Twitter,-1
ASSET IPO shelved,-1
ASSET is a glorified testnet for ASSET,0
ASSET is a multi-ledger system that will support multi-currencies,0
ASSET is a new Apple Music,0
ASSET is back bigtime,1
ASSET Is Back in a Bullish Trend,1
ASSET is bearish,-1
ASSET is being challenged by ORGANIZATION Coin and others says Asset Management's,-1
ASSET is Bullish For Cryptocurrencies,1
ASSET is Down AMOUNT,-1
ASSET is Fall,-1
ASSET is Finally Available On Ledger ,1
ASSET is Finally Available On Ledger Nano,1
ASSET is Following a Pattern That Could Take it To Unimaginable Levels,1
ASSET is Freedom Currency,0
ASSET is going LIVE,1
ASSET Is In Our Past,-1
ASSET Is Likely to Fluctuate Between MONEY and MONEY for TIME,0
ASSET is Likely to Surge to AMOUNT,1
ASSET is Likely to Surge Towards AMOUNT,1
ASSET Is No Security ,-1
ASSET is Not Crypto,0
ASSET Is Not Ready To Break Above MONEY AMOUNT,-1
ASSET Is Not That Decentralized,-1
ASSET is Now Available for Trading,1
ASSET Is Now Supported by a Large Crypto ATM Network in LOCATION,1
ASSET Is Now Supported by EXCHANGE's Trust Wallet,1
ASSET is Ready to Surge Nearly AMOUNT % ,1
ASSET Is Selling on Dark Web,-1
ASSET is Set to Become The World,0
ASSET is Set to Collaborate with ASSET,1
ASSET is surging,1
ASSET Is Surging Again,1
ASSET Is the Best Value,1
ASSET Is The King,1
ASSET Is Unstoppable from Long-Term Perspective Price Manipulation Does Not Matter,1
ASSET Is up Nearly AMOUNT in the Last TIME,1
ASSET is viable for terrorist,-1
(ASSET) is Well Capitalized,1
ASSET Is Widely Accepted In LOCATION,1
(ASSET) Is Yet to See Trading Action ,0
I would rather own ASSET and other cryptos than ASSET says PERSON,0
ASSET Joins Hands with ORGANIZATION,0
ASSET joins ORGANIZATION,1
ASSET Joins with ASSET,1
ASSET jumped AMOUNT percent overnight,1
ASSET Jumps AMOUNT Higher Citing ORGANIZATION Authorized Firm's ASSET Token Integration,1
ASSET Jumps AMOUNT In a Green Day,1
ASSET Jumps AMOUNT In Bullish Trade,1
ASSET Jumps AMOUNT In Rally,1
ASSET jumps AMOUNT PERCENT to surpass MONEY,1
ASSET Jumps AMOUNT up In Rally,1
ASSET Jumps over MONEY,1
ASSET Just Announced That It Is a Founding Member,1
ASSET just holds on to MONEY AMOUNT,0
ASSET Keeps Incentivizing,1
ASSET Latest Dip Renders MONEY,-1
ASSET Latest Rally Could Be the Stirring of a Sleeping Bull,-1
ASSET Launch Announced,1
ASSET Launches,1
ASSET Leads the Blockchain Revolution in LOCATION,1
ASSET Ledger gets new interface software with the launch of ASSET,1
ASSET Ledger Reaches Important Milestone Surpassing AMOUNT Accounts,1
ASSET Lightning Network gains support from LOCATION,1
ASSET Lightning Network Users Can Lose Their Money,-1
ASSET Lightning Torch Will Soon Burn Out ,-1
ASSET Likely to Continue Surging to AMOUNT,0
ASSET Likely to Pump Once More Before Significantly Resisting,0
ASSET Likely to Pump Once More Before Significantly Retracing,1
ASSET Labs Set to Launch New ASSET Payments App,1
ASSET look at the AMOUNT step up on DATE,1
ASSET Look for AMOUNT,0
ASSET Looking Too Good,1
ASSET Looks Even Better Than in TIME,1
ASSET loses,-1
ASSET Losses,-1
ASSET main accused PERSON continues hunger strike as maximum term time is exceeded,-1
ASSET Mammoth Rally Caused This EXCHANGE to Surge AMOUNT,1
ASSET Marked Momentum After Gaining More than AMOUNT Percent Growth,1
ASSET Market as 'Mildly Bullish',1
ASSET Market Cap Dominance of Stablecoins Drops to AMOUNT %,-1
ASSET market dominance is more than AMOUNT percent,0
ASSET market is manipulated and manipulators fix the support says prominent trader,-1
ASSET Market Peak Will Be 'Significantly Higher',1
ASSET Market Suddenly Springs to Life,1
ASSET May Be Stuck in Accumulation Phase for TIME,-1
ASSET may have peaked already,-1
ASSET May Team Up With ASSET Later This TIME,1
ASSET might be heading for trouble,-1
ASSET Miner to Cease Operations,-1
ASSET Mines World Record AMOUNT MB Blocks,1
ASSET Mining: An Urban Legend,-1
ASSET mining unprofitable,-1
ASSET MONEY,0
ASSET MONEY ASSET Price Outlook: Bearish,-1
ASSET MONEY ASSET Price Outlook: Bullish,1
ASSET MONEY Hard Resistance,0
ASSET/MONEY Rising Again AMOUNT,1
ASSET Most Likely to Succeed in AMOUNT ,1
ASSET moved down to MONEY,-1
ASSET moved up MONEY for a day,1
ASSET movement above AMOUNT-day moving average more advantageous for bullish movement,1
(ASSET) move up by AMOUNT%,1
ASSET Moving Average Points to More Gains Ahead,1
ASSET Nearly Triples in TIME,1
ASSET Nears TIME High,1
ASSET Newsletter ,0
ASSET next rally will be fueled by Central Banks stockpiling,0
ASSET Now Accepted,1
ASSET now has over AMOUNT Dapps,1
ASSET now in the Wallet and MONEY of free crypto in your pockets,1
ASSET  Now Supported by ORGANIZATION Wallet,0
ASSET Offers Users a Bridge from Private Networks and The Wild West of ASSET,1
ASSET of the West,0
ASSET On Pace To Overtake ,1
ASSET on the Rise ,1
ASSET on Track to Overtake,1
ASSET Overtakes ASSET,1
ASSET paired with ASSET on EXCHANGE,1
ASSET Partners With LOCATION,1
ASSET partners with ORGANIZATION,1
ASSET Patched an Inflation Bug,1
ASSET payments are not peer-to-peer,0
ASSET Payments Hit Gmail ASSET Transactions Surge and Tron's Tesla Giveaway Morphs Into ASSET Fiasco,0
ASSET PERSON Aids the LOCATION Stem Cell Foundation,1
ASSET PERSON analysis for TIME,0
COMPANY implements,1
COMPANY Integrates ASSET,1
COMPANY Introduces ASSET Custody For Everyone,0
COMPANY invest in ASSET,1
COMPANY Invests In Blockchain,1
COMPANY is ASSET's Biggest Rival,0
COMPANY is Back in the Game,1
COMPANY is being forced,-1
COMPANY is Hiring ASSET Engineers,1
COMPANY is Not a Threat to The ASSET,1
COMPANY is set to Venture into Blockchain Publishing AMOUNT ,1
COMPANY Issue Their Own Digital Tokens ,1
COMPANY Joins Forces with COMPANY,1
COMPANY Latest ASSET Venture,1
COMPANY Launches ASSET,1
COMPANY Launches Dapp,1
COMPANY Launches Own ASSET,1
COMPANY Launches Prime Account for Institutional Clients,1
COMPANY Launches Token Sale Competition,1
COMPANY Lays Off More Staff,-1
COMPANY Life After the ICO,0
COMPANY Looks to Hamstring ASSET EXCHANGEs,-1
COMPANY Makes Blockchain Investment ,1
COMPANY Makes First Ever ASSET Investment,1
COMPANY May Soon Accept ,1
COMPANY May Start Selling Coffee for ASSET ,1
COMPANY Network rolls out ASSET,1
COMPANY Now Pays Its Employees in ASSET,1
COMPANY Offers A Decentralized Hub,0
COMPANY offers ASSET Companies ,1
COMPANY Offers ASSET Engineers Salaries in ASSET,1
COMPANY Opens Closed Beta Registrations ,1
COMPANY Opens Registrations ,0
COMPANY Opts to Pay Salaries in ASSET,1
COMPANY Partners with COMPANY,1
COMPANY Partner with COMPANY,1
COMPANY Pioneers,1
COMPANY Plans Expansion,1
COMPANY plans to Set Up AMOUNT ASSET Mining Machines in LOCATION,1
COMPANY Primed for Growth,1
COMPANY Proposed ASSET Regulations,1
COMPANY raises MONEY AMOUNT in ICO,1
COMPANY Raises MONEY AMOUNT Million in RvT Token Pre AMOUNT Sale,1
COMPANY receives AMOUNT MONEY,1
COMPANY Receives Virtual Currency EXCHANGE License,1
COMPANY References ASSET and ASSET in New Patent,1
COMPANY Releases New ASSET,1
COMPANY Removes ASSET Payment Options,-1
COMPANY reveals,1
COMPANY Secures Investment ,1
COMPANY Sees AMOUNT Percent Decline,-1
COMPANY Set to Launch,1
COMPANY Set to Launch ASSET,1
COMPANY Shorted Shares Increased By AMOUNT % ,-1
COMPANY Silently Removes ASSET ,-1
COMPANY’s Option to Pay in ASSET Is Gone,-1
COMPANY's Recent AMOUNT% Surge,-1
COMPANY Starts Accepting ASSET ,1
COMPANY Stops Options For ASSET,-1
COMPANY Streaming Service Discontinues ASSET,-1
COMPANY Team Up for ,1
COMPANY to be first in ASSET to do that,1
COMPANY to Implement ASSET Payment System,0
COMPANY to integrate,1
COMPANY to Integrate ,1
COMPANY to Join Forces with COMPANY’s ASSET,0
COMPANY Token Generation Event Sells Out,1
COMPANY Token Sale is Now Live,1
COMPANY to Launch ASSET EXCHANGE ,1
COMPANY to Launch DLT AMOUNT Powered Payment Service in TIME,1
COMPANY To Launch Gold AMOUNT Backed ASSET,1
COMPANY to Launch New API,1
COMPANY to Roll Out,1
COMPANY Trades First Security Tokens,1
COMPANY Trashes ASSET,-1
COMPANY Uses ASSET for Payments to Over AMOUNT Destinations,1
COMPANY Using ASSET to Pay Artists,1
COMPANY Wallet to be Launched by,1
COMPANY Wants to Revolutionize,1
company Welcomes ASSET,1
COMPANY Will Favor Price of ASSET,0
COMPANY worldwide are researching on government ASSET,1
Completes Registration for ASSET,1
CORPORATION Allows Diners to pay With ASSET ,1
Cost of Dirty Money Outnumbers Total Crypto Market Cap Extensively,-1
Could ASSET Maintain The Bullish Momentum Following The MONEY Breakout,0
Could ASSET Start Growing,1
Could See ASSET Hit MONEY AMOUNT,0
Could This be a Sign of a Maturing Market,1
Creates Bullish Opportunities,1
Creditors Are Outraged,-1
Critical Resistance and MONEY of ASSET,-1
Crypto Alt Season Kicks Off With Over AMOUNT ASSET Doubling in Value,1
Crypto Alt Season Kicks Off With Over AMOUNT ASSET Doubling in Value ,1
Crypto Analyst Projects ASSET Surge to MONEY,1
crypto-to-crypto trading with ASSET,0
Currency Looks Set For a Swift Bullish Rally,1
Cybercriminals Are All About Cryptojacking,-1
DApp count reaches AMOUNT,1
DATE LOCATION hosts Blockchain Life TIME a global forum on blockchain and ASSET,0
DATE Outlook For ASSET Cash ASSET,0
DATE Outlook For ASSET On The ASSET trading Pair,0
Decentralized EXCHANGE Platform,0
Developers Are Seeking to Bring ASSET,1
Dips Remain Attractive In Mid Term,0
Does It Threaten ASSET,0
Does the ASSET rise signal the next cryptocurrency bull run,0
Do not focus on ticker but on ASSET underlying technology,0
Do or Die For ASSET As The Coin is Staing On-top The Ascending Line,1
effectively ban ASSET EXCHANGEs in LOCATION,-1
Every Asset Should Be Valued in ASSET,1
Everything You Need to ASSET,0
Everything you need to know about ASSET,0
Everything You Need to Know About ASSET,0
Everything You Need To Know About ASSET,0
Evident Proof of Market Manipulation,-1
Excessive printing of fiat will lead to ASSET market surge,1
EXCHANGE Accused of Scamming PERSON by Making Unauthorized Trade Swaps,-1
EXCHANGE Adds ASSET,1
EXCHANGE aims to crack down on fraudulent activities with addition of 2FA,1
EXCHANGE AMOUNT Powered Full AMOUNT Stack ASSET Ecosystem to Go Live,1
EXCHANGE and ASSET Legal ,1
EXCHANGE and EXCHANGE Announce Support for ASSET,1
EXCHANGE and EXCHANGE Leaders Share Insights at Barcelona Trading Conference TIME,0
EXCHANGE Announces Launch,1
EXCHANGE App Launched After Beta Testing,0
EXCHANGE ASSET EXCHANGE stumbles on millions in virtual currency,-1
EXCHANGE ASSET hacked a third time in TIME,-1
EXCHANGE ASSET Price Surpassed EXCHANGE For The First Time in TIME,1
EXCHANGE-based 3D Fighting Game Migrates from ASSET To ASSET,0
EXCHANGE Becomes First Crypto Exchange to Offer Spot and Futures Trading After Major Acquisition,1
EXCHANGE CEO MONEY Forecast for ASSET,0
EXCHANGE CEO PERSON NOT Going to Jail,1
EXCHANGE confirms launch of fiat-to-ASSET exchange in LOCATION TIME,1
